,Unnamed: 0,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,diff_duration_ms,diff_danceability,diff_energy,diff_key,diff_loudness,diff_mode,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_time_signature,Class
31,31,214389.43859649124,0.7140701754385964,0.7431929824561404,5.175438596491228,-5.414052631578947,0.5789473684210527,0.0883263157894736,0.0895550526315789,0.0290814257894736,0.2292701754385965,0.6332456140350877,117.53626315789474,3.982456140350877,417.3392857142857,-0.0032857142857142,0.0039107142857142,0.0535714285714285,0.1240892857142857,-0.0178571428571428,-0.0015839285714285,-0.0013801785714285,0.0016533589285714,-4.1071428571429e-05,-0.0083928571428571,0.5891428571428572,0.0,1
32,32,246571.34146341463,0.594829268292683,0.6988731707317073,6.414634146341464,-8.656682926829268,0.6829268292682927,0.0845146341463414,0.2347241195121951,0.0999879141463414,0.1946146341463414,0.6231317073170732,125.34121951219512,4.024390243902439,-2930.0,-0.01255,-2.500000000000002e-05,-0.05,-0.0136249999999999,-0.025,-0.0010849999999999,0.0081124999999999,0.005745325,-0.018925,-0.0080499999999999,0.9302,0.0,1
33,33,229284.3537414966,0.7444693877551021,0.6515850340136055,4.836734693877551,-5.898775510204081,0.5918367346938775,0.1637625850340136,0.1192314761904762,0.0032660907482993,0.1879156462585034,0.476078231292517,121.37734693877552,3.993197278911565,-170.95890410958904,-0.0001301369863013,-0.0018767123287671,-0.0410958904109589,-0.0214931506849315,0.0,0.0013630136986301,0.002004109589041,-2.320638211655617e-23,-0.0009246575342465,-0.0029520547945205,0.1358493150684931,-0.0068493150684931,1
34,34,239682.42465753423,0.7181780821917808,0.6854246575342466,4.821917808219178,-6.79754794520548,0.6027397260273972,0.1406780821917808,0.1260885260273972,0.0444773758904109,0.1938356164383561,0.5477397260273973,118.53024657534247,3.958904109589041,1032.7777777777778,0.000875,-0.00325,0.0277777777777777,-0.0330972222222222,-0.0138888888888888,0.0046027777777777,0.0016791666666666,-5.736111111110993e-05,2.777777777777549e-05,0.0041666666666666,0.4989305555555554,0.0,1
35,35,179051.5,0.7299,0.8045,4.9,-4.3311,0.7,0.08824,0.034323,0.001350439,0.29115,0.6403000000000001,128.0222,4.0,-1058.7777777777778,0.0193333333333333,0.0185555555555555,0.4444444444444444,0.065,0.0,-0.0089777777777777,0.0010555555555555,0.0,0.0333333333333333,-0.0073333333333333,-9.110666666666663,0.0,1
36,36,234633.0182926829,0.6690182926829268,0.5101713414634146,6.085365853658536,-8.949719512195122,0.4085365853658536,0.1802939024390244,0.3259863414634146,0.0411811971341463,0.1892018292682926,0.4266810975609756,112.29464024390244,3.9390243902439024,-1111.3496932515338,-0.0001104294478527,0.0014233128834355,-0.0306748466257668,-0.0059693251533742,0.0061349693251533,0.0021595092024539,0.0047705521472392,-1.3680981596404942e-08,1.2269938650305396e-05,0.0034797546012269,-0.1090184049079754,0.0,1
37,37,232163.11956521735,0.675695652173913,0.665445652173913,6.0,-6.45979347826087,0.5978260869565217,0.2131065217391304,0.1751561847826087,0.0306476061956521,0.24165,0.4273793478260869,121.13,3.978260869565217,1285.043956043956,9.8901098901099e-05,3.296703296703239e-05,0.0,0.0073846153846153,0.0,0.0020197802197802,0.0029687912087912,-3.950549450549402e-05,-0.0022307692307692,-0.0004505494505494,0.5386263736263734,0.0,1
38,38,238186.5294117647,0.7008235294117647,0.7384705882352941,5.352941176470588,-7.827882352941177,0.7647058823529411,0.0716058823529411,0.1424473529411764,0.0041027164705882,0.2767764705882353,0.7660588235294118,124.04070588235294,4.0,-2044.1875,-0.018125,0.0188125,0.0625,0.0096875,0.0625,-0.0122999999999999,-0.0117581249999999,1.412500000000014e-06,-0.0063875,-0.0136874999999999,4.0078125,0.0,1
39,39,236994.56129032257,0.7113870967741935,0.7116451612903226,5.15483870967742,-5.631451612903226,0.6516129032258065,0.1696483870967741,0.1019256129032258,0.008101426,0.2356051612903225,0.4803335483870968,125.39824516129032,4.006451612903226,365.5844155844156,-7.792207792207799e-05,-0.0001558441558441,-0.0649350649350649,0.0055584415584415,0.0,-9.090909090909044e-05,-0.000564935064935,1.4643769602401618e-19,0.0004915584415584,-0.0040064935064935,-0.0878766233766233,0.0,1
40,40,226591.07843137256,0.7476666666666667,0.7316078431372549,4.803921568627451,-5.307490196078431,0.5294117647058824,0.1265647058823529,0.1006001568627451,0.0035972847058823,0.1449882352941176,0.6848235294117647,112.99317647058824,4.0,428.0,-0.006,0.0025,-0.12,-0.0481599999999999,0.02,-0.005328,-0.0045559999999999,2.168404344971009e-21,0.005184,0.0013999999999999,0.7760600000000002,0.0,1
41,41,233723.60294117648,0.6686764705882353,0.7474264705882353,6.0588235294117645,-5.378338235294117,0.6176470588235294,0.1237926470588235,0.1153012794117647,0.000481346617647,0.2158970588235294,0.5946264705882354,119.02495588235294,4.0588235294117645,-12.343283582089551,-0.000731343283582,0.0010298507462686,0.0895522388059701,0.0233731343283582,0.0,0.0050805970149253,0.0034477611940298,-1.1007462686567203e-06,-0.0036985074626865,-0.0004776119402985,0.8490149253731342,0.0,1
42,42,208862.14876033057,0.5914876033057851,0.7870578512396694,4.644628099173554,-5.2951652892561984,0.9421487603305784,0.043797520661157,0.1211729752066115,0.0015331004958677,0.1849652892561983,0.6910082644628098,131.6794132231405,4.0,118.55833333333334,0.0002583333333333,0.0003249999999999,0.025,0.0137833333333333,-0.0083333333333333,-0.0001149999999999,-0.0020425,-3.85833333333326e-07,0.0004341666666666,0.0004249999999999,-0.7249333333333333,0.0,1
43,43,229799.3333333333,0.587,0.5949333333333333,4.666666666666667,-7.642033333333333,0.5666666666666667,0.1484533333333333,0.2422653333333333,0.0139687069999999,0.1807766666666666,0.3144933333333333,119.0331,3.933333333333333,2536.0689655172414,-0.0046551724137931,-0.0027586206896551,-0.0689655172413793,-0.0459655172413793,-0.0344827586206896,0.0163103448275862,0.0102068965517241,-1.1963610179150394e-19,-0.0012793103448275,0.0044137931034482,1.3521724137931033,-0.0344827586206896,1
44,44,215252.54545454544,0.752090909090909,0.5883181818181819,5.045454545454546,-6.59159090909091,0.4545454545454545,0.1806409090909091,0.0821431818181818,0.0220928372727272,0.1356045454545454,0.4215909090909091,140.26004545454546,4.0,-465.3809523809524,0.0017142857142857,-0.005095238095238,0.4761904761904761,-0.0158571428571428,-0.0476190476190476,0.002395238095238,0.0007742857142857,9.728778422749393e-19,-0.0079666666666666,-0.0048095238095238,-1.6888095238095246,0.0,1
45,45,260779.2820512821,0.7019743589743589,0.7562051282051282,5.769230769230769,-5.584820512820513,0.5128205128205128,0.0456153846153846,0.3582051282051282,0.0006083497435897,0.1912923076923076,0.8317692307692308,112.45905128205128,4.0,1068.7631578947369,-0.0016578947368421,0.0027631578947368,0.0,0.0273421052631578,0.0,0.0001842105263157,0.0109473684210526,-2.853163611803959e-21,0.0001210526315789,-7.89473684210527e-05,-0.9526578947368424,0.0,1
46,46,236423.94252873564,0.762632183908046,0.7617931034482758,4.436781609195402,-5.885712643678161,0.7011494252873564,0.1453149425287356,0.0996120689655172,0.0001378729885057,0.2187413793103448,0.6860620689655172,121.5137816091954,4.011494252873563,730.546511627907,0.0021395348837209,-0.0020348837209302,-0.0348837209302325,-0.0408372093023255,-0.0116279069767441,-1.0465116279070229e-05,-2.6046511627907823e-05,1.8122565383115258e-21,0.0035581395348837,-0.0087162790697674,-0.2091046511627906,0.0,1
47,47,220077.08695652173,0.7195217391304347,0.6311304347826087,5.586956521739131,-6.599521739130434,0.5434782608695652,0.160741304347826,0.1254530434782608,0.0157022904347826,0.2293021739130434,0.4563521739130435,120.8674347826087,4.021739130434782,-1606.911111111111,-0.0097555555555555,-0.0030666666666666,-0.1555555555555555,-0.0403555555555555,-0.0222222222222222,-0.0019111111111111,-0.0016088888888888,3.4694469519536144e-19,0.0013777777777777,6.666666666666426e-05,0.1013555555555554,0.0,1
48,48,216683.60355029587,0.6893668639053254,0.6882840236686391,5.491124260355029,-5.713988165680473,0.5325443786982249,0.1253349112426035,0.1138073313609467,0.0035114615976331,0.1936917159763313,0.4999603550295858,121.59523668639054,4.005917159763314,-349.67857142857144,7.142857142857149e-05,0.0020357142857142,0.0059523809523809,0.0131369047619047,-0.0059523809523809,-0.0003053571428571,-0.0017178571428571,2.8333333333214592e-08,-0.0001011904761904,-0.0001666666666666,-0.2146011904761905,0.0,1
49,49,231207.1739130435,0.7588260869565218,0.6530869565217392,5.3478260869565215,-6.643086956521739,0.6521739130434783,0.2126347826086956,0.1569186956521739,3.250652173913044e-05,0.209395652173913,0.5127173913043478,128.8332608695652,3.9565217391304346,-213.3181818181818,0.0013636363636363,-0.0066363636363636,-0.3636363636363636,0.0512727272727272,0.0454545454545454,-0.00955,-8.181818181818416e-05,4.6818181818179826e-08,4.090909090909113e-05,0.0035454545454545,-0.1330000000000001,0.0,1
50,50,236267.0731707317,0.7185853658536585,0.6279024390243902,5.146341463414634,-6.769073170731707,0.6097560975609756,0.1556878048780487,0.1515609634146341,0.0037080818292682,0.1786646341463414,0.5353682926829268,116.36186585365854,4.0,1136.1234567901236,0.0034074074074074,-0.0022345679012345,-0.0864197530864197,-0.0353086419753086,-0.0123456790123456,-0.0024567901234567,0.003774074074074,-2.862962962963595e-07,-0.0011975308641975,-0.0055679012345679,0.0359382716049382,-0.0123456790123456,1
51,51,235326.2340425532,0.7441702127659574,0.7196170212765958,5.0638297872340425,-5.294489361702128,0.5957446808510638,0.1928829787234042,0.1139142765957446,0.0032241880851063,0.1563382978723404,0.575236170212766,120.45357446808512,4.0212765957446805,-1453.9130434782608,-0.0014782608695652,-0.0038260869565217,-0.1956521739130435,-0.0462391304347826,0.0,-0.0052391304347826,-0.0003369565217391,2.356961244533705e-21,0.0002978260869565,-0.0064347826086956,0.6335869565217394,0.0,1
52,52,224634.8563535912,0.7603149171270718,0.6160552486187846,5.066298342541437,-6.588254143646409,0.56353591160221,0.169842541436464,0.126764861878453,0.0029768115469613,0.1763618784530387,0.4486116022099448,128.59670165745857,3.9889502762430937,196.98888888888888,0.0011333333333333,-0.0008666666666666,-0.0055555555555555,-0.0050499999999999,-0.0055555555555555,-0.0005166666666666,-0.0001973222222222,2.994444444445119e-07,-0.0003066666666666,0.0001611111111111,0.211611111111111,0.0,1
53,53,213682.4,0.5751111111111111,0.8283555555555555,4.866666666666666,-5.153511111111111,0.9333333333333332,0.0494288888888888,0.1422008888888889,0.0004700711111111,0.2375822222222222,0.7059333333333333,132.6199777777778,4.0,1907.886363636364,-0.0068636363636363,-0.0016136363636363,0.0,-0.0735909090909091,0.0,0.0003454545454545,5.9090909090908894e-05,-1.2936503194429315e-20,-0.003090909090909,-0.0046818181818181,1.260568181818182,0.0,1
54,54,215740.50537634408,0.6745376344086021,0.7407204301075269,5.752688172043011,-5.194956989247311,0.5376344086021505,0.0948430107526881,0.1099508602150537,0.0095887586021505,0.1904236559139784,0.5586881720430107,117.40151612903226,3.978494623655914,208.70652173913044,0.0004347826086956,0.0031521739130434,-0.0434782608695652,0.0006739130434782,0.0,-5.434782608695431e-06,-0.0012302173913043,-3.586956521781937e-08,5.434782608695672e-05,0.0083369565217391,-0.076141304347826,0.0,1
55,55,227216.39682539683,0.6347301587301587,0.7007619047619048,5.396825396825397,-6.548428571428572,0.6507936507936508,0.0820523809523809,0.1563174539682539,0.0700287487301587,0.1527730158730159,0.5886031746031746,123.41203174603174,3.984126984126984,1100.8709677419354,-0.0035322580645161,-0.0053548387096774,-0.0967741935483871,-0.0370806451612903,0.0161290322580645,-0.000124193548387,0.009296129032258,0.0055482869354838,-0.0003225806451612,-0.0054516129032258,0.0068387096774192,0.0,1
56,56,234723.38888888888,0.7323148148148149,0.6647962962962963,5.037037037037037,-6.157981481481481,0.5123456790123457,0.1450216049382716,0.1251788641975308,0.0167861104320987,0.1816635802469136,0.4864802469135802,122.00444444444445,3.993827160493827,200.5217391304348,0.0008447204968944,-0.0017888198757763,0.0124223602484472,-0.0110807453416148,0.0,0.0004757763975155,0.0006604968944099,-1.9068322981371528e-06,4.347826086956525e-05,-0.0021614906832298,-0.0120248447204969,0.0,1
57,57,221587.0612244898,0.7252448979591837,0.7380612244897959,4.836734693877551,-6.4974693877551015,0.6122448979591837,0.0758816326530612,0.1995651020408163,0.003255247755102,0.1358897959183673,0.7951428571428573,121.07242857142856,3.979591836734694,904.7291666666666,0.0003541666666666,0.0028333333333333,0.0416666666666666,0.0880208333333333,0.0,-0.0007062499999999,0.0079375,7.270833333333334e-06,0.0002499999999999,-0.0013958333333333,0.4982708333333334,0.0,1
58,58,181521.5128205128,0.5167692307692308,0.6756666666666666,4.743589743589744,-8.83874358974359,0.7692307692307693,0.0470538461538461,0.2822733333333333,0.0728893971794871,0.2251974358974359,0.663974358974359,130.01966666666667,3.948717948717949,931.2368421052632,-0.0070263157894736,0.0012368421052631,0.0,-0.2143157894736842,0.0,-0.0005421052631578,-0.0202602631578947,0.0015526315789473,2.631578947368716e-05,0.0039473684210526,0.4666315789473684,0.0,1
59,59,241288.11494252877,0.7101264367816091,0.7150229885057471,5.448275862068965,-5.5777471264367815,0.6091954022988506,0.1532919540229885,0.1157667977011494,0.0040081058620689,0.190687356321839,0.5953402298850575,121.0966896551724,3.942528735632184,1610.2441860465117,0.0031395348837209,-0.0053488372093023,0.0465116279069767,-0.0437325581395348,0.0,0.0035883720930232,0.0037708837209302,-6.209302325581399e-05,0.0007790697674418,-0.0013255813953488,-0.5446046511627909,0.0,1
