,playlist_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,diff_popularity,diff_duration_ms,diff_danceability,diff_energy,diff_key,diff_loudness,diff_mode,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_time_signature
1181,1559,45.857142857142854,251424.84126984127,0.5651269841269841,0.5007301587301587,4.619047619047619,-9.011142857142858,0.42857142857142855,0.1200015873015873,0.35800238095238096,0.04324294873015873,0.1867015873015873,0.2948920634920635,115.83676190476191,4.015873015873016,1.3870967741935485,66.54838709677419,0.0074354838709677325,0.0009677419354838693,-0.06451612903225806,0.03653225806451614,0.016129032258064516,9.677419354838785e-05,-0.0005612903225806505,0.00015906451612903504,-0.00019354838709677785,0.006854838709677402,0.07035483870967733,0.016129032258064516
1182,1560,26.27906976744186,291456.81395348837,0.4028604651162791,0.3769046511627907,5.953488372093023,-10.062651162790699,0.8604651162790697,0.031448837209302326,0.4630462790697675,0.021131241395348836,0.15492093023255815,0.18893720930232558,122.30186046511629,3.8372093023255816,0.0,770.8095238095239,0.0017857142857142867,-0.0017380952380952463,-0.07142857142857142,0.010000000000000009,0.0,7.857142857144042e-05,0.001571428571428565,-0.00012119047619047778,-0.0004999999999999843,0.0017142857142857157,-1.0705,0.0
1183,1561,37.15909090909091,253379.70454545456,0.6607954545454545,0.5378863636363637,5.568181818181818,-9.202409090909091,0.5227272727272727,0.19608409090909093,0.29484659090909093,0.04655663863636363,0.2313863636363636,0.35696136363636366,125.9800909090909,3.977272727272727,0.9069767441860465,514.1162790697674,-0.002372093023255819,-0.002255813953488372,-0.06976744186046512,-0.012697674418604636,-0.023255813953488372,0.0028604651162790653,0.015932558139534893,-0.002372093023255808,0.0023790697674418606,-0.0058139534883720955,0.18134883720930295,0.0
1184,1562,33.044117647058826,244728.16176470587,0.6737058823529412,0.6625,5.8088235294117645,-6.962470588235294,0.5147058823529411,0.21462205882352942,0.1919535294117647,0.0015052014705882353,0.20455882352941177,0.489485294117647,125.53067647058822,4.0,-0.2537313432835821,27.46268656716418,-2.9850746268656328e-05,0.0014776119402985064,0.0,0.017552238805970125,0.0,0.0010447761194029871,-0.005191044776119403,-5.26865671641949e-06,0.004079104477611932,0.0027761194029850785,-0.3102388059701491,0.0
1185,1563,24.5,222238.8076923077,0.6677115384615385,0.5607692307692308,6.25,-7.529346153846154,0.28846153846153844,0.12271538461538462,0.2665215384615385,0.031886702884615384,0.19381923076923077,0.3753576923076923,118.9571346153846,3.980769230769231,-1.5294117647058822,225.35294117647058,0.00017647058823529088,-0.0029607843137254963,0.1568627450980392,-0.03764705882352941,-0.0196078431372549,0.006403921568627446,0.009303921568627447,-3.2549019605075384e-08,0.0057274509803921635,0.004352941176470575,0.059215686274509655,0.0
1186,1564,57.146341463414636,228538.26829268291,0.6551219512195122,0.5443853658536586,5.121951219512195,-7.307560975609756,0.5609756097560976,0.12738292682926827,0.3157687804878049,0.0024804648780487803,0.17246829268292682,0.44639024390243903,112.82512195121951,3.951219512195122,-1.575,2051.675,-0.0009499999999999931,-0.00245,-0.2,-0.129575,0.0,0.007450000000000012,0.007674999999999996,0.0,0.0013625000000000026,-0.005500000000000005,-0.6414000000000002,0.0
1187,1565,22.089285714285715,259816.36607142858,0.6474107142857143,0.6702232142857143,5.446428571428571,-7.807125,0.44642857142857145,0.067025,0.20498882142857142,0.1962396999107143,0.16784732142857142,0.35971160714285716,119.68849107142857,3.9910714285714284,-0.06306306306306306,-513.6936936936937,-0.000990990990990989,-0.000198198198198196,-0.04504504504504504,0.01340540540540537,0.0,-3.873873873873903e-05,-0.0002517117117117126,-0.0019093171171171187,0.00193063063063063,0.00042342342342342157,0.02750450450450443,0.0
1188,1566,34.3968253968254,233236.37037037036,0.5631640211640212,0.5999074074074073,4.947089947089947,-8.00768253968254,0.7513227513227513,0.04825767195767196,0.3345240492063492,0.14308613603174603,0.1692910052910053,0.4319365079365079,117.02669841269841,3.9788359788359786,-0.32978723404255317,-368.3723404255319,0.0004361702127659564,-0.0011595744680851072,-0.015957446808510637,0.008952127659574448,0.005319148936170213,-2.3404255319148925e-05,0.001946276595744683,1.5319148936192362e-06,5.159574468085158e-05,0.001345744680851067,0.02704255319148949,0.0
1189,1567,6.666666666666667,286873.55555555556,0.6241666666666666,0.5781277777777778,6.944444444444445,-10.699277777777777,0.5555555555555556,0.07604444444444444,0.18972705555555558,0.5450494444444445,0.18620555555555557,0.5301111111111111,121.71122222222223,3.9444444444444446,0.0,-6129.0,-0.00476470588235294,-0.013823529411764693,-0.17647058823529413,-0.24482352941176455,0.058823529411764705,0.01216470588235293,0.01044470588235293,-0.02788235294117649,0.004223529411764709,0.016058823529411757,-2.6469411764705884,0.0
1190,1568,49.55813953488372,255388.23255813954,0.5049302325581395,0.49556744186046514,4.162790697674419,-8.99539534883721,0.6744186046511628,0.06216744186046512,0.322389488372093,0.041614563255813954,0.20726976744186046,0.2797418604651163,115.89079069767442,3.953488372093023,-0.2857142857142857,-5.714285714285714,0.010023809523809522,0.0044761904761904765,-0.07142857142857142,-0.005023809523809509,0.0,0.00018095238095239068,0.007619047619047618,-4.445476190475846e-05,0.0044047619047619035,0.003380952380952384,-0.5452619047619051,0.0
1191,1569,41.11842105263158,257722.31578947368,0.41871315789473684,0.3177842105263158,4.421052631578948,-11.6575,0.8157894736842105,0.051222368421052634,0.732571052631579,0.17272416065789473,0.14810526315789474,0.2565868421052631,120.38922368421053,3.789473684210526,0.5466666666666666,-359.70666666666665,-0.001986666666666654,-0.00011999999999999862,-0.02666666666666667,-0.02635999999999998,0.0,-4.5333333333326735e-05,0.00046666666666666303,5.399999999999923e-05,7.99999999999986e-05,-6.66666666666682e-05,0.002426666666666506,0.0
1192,1570,47.794871794871796,224980.41025641025,0.6894358974358974,0.6020512820512821,4.846153846153846,-7.5252307692307685,0.46153846153846156,0.24324871794871797,0.2129053846153846,0.020762796410256412,0.1553948717948718,0.4824230769230769,122.30635897435899,4.0256410256410255,-0.34210526315789475,-759.7368421052631,0.003973684210526312,0.0007368421052631558,0.02631578947368421,0.03757894736842111,0.0,0.010784210526315782,-0.00231578947368421,-0.00014499999999999865,0.0016710526315789514,0.011499999999999996,-2.011526315789474,0.0
1193,1571,42.2,205535.16,0.70052,0.61418,4.42,-6.01678,0.56,0.12586,0.196267,0.014825773800000002,0.16006,0.493538,117.26484,4.02,-1.0408163265306123,1613.8367346938776,-0.0006122448979591845,0.0031020408163265293,0.08163265306122448,0.02257142857142855,-0.02040816326530612,0.0005959183673469395,-0.003581632653061227,-9.959183673475384e-07,0.005728571428571437,0.0023265306122448905,-0.20461224489795873,0.0
1194,1572,31.79646017699115,213527.53097345133,0.6149380530973452,0.5861238938053097,4.8584070796460175,-7.54987610619469,0.6548672566371682,0.08777256637168142,0.2964138849557522,0.026302733362831857,0.1640353982300885,0.5388814159292036,113.64694690265486,3.9734513274336285,-0.017857142857142856,-353.64285714285717,0.00040178571428571363,0.002098214285714284,-0.05357142857142857,0.04143749999999998,0.0,-0.0017249999999999976,-0.0032125000000000027,-1.982541115402065e-18,-0.002330357142857133,-0.0024553571428571424,0.2169553571428572,0.0
1195,1573,28.549295774647888,250044.67605633804,0.4685211267605634,0.3194661971830986,4.450704225352113,-12.012802816901408,0.647887323943662,0.0639887323943662,0.7073859154929578,0.22357397591549297,0.15982676056338027,0.22675211267605633,121.39335211267606,3.9014084507042255,0.8285714285714286,-692.0,0.0069999999999999915,-0.0010285714285714295,0.014285714285714285,-0.022500000000000027,0.0,5.571428571428347e-05,0.0013714285714285718,-0.01144276742857143,-0.00011428571428571052,0.0024600000000000012,0.3849142857142859,0.0
1196,1574,40.757894736842104,216637.5052631579,0.6087052631578947,0.5468421052631579,4.978947368421053,-7.841557894736842,0.8421052631578947,0.05386842105263158,0.4045918736842105,0.0065294492631578945,0.17936947368421052,0.4708,114.84093684210525,3.905263157894737,-0.3723404255319149,-214.93617021276594,-0.0009787234042553173,-0.0011170212765957497,0.09574468085106383,-0.04140425531914891,0.0,-0.0004904255319148923,0.0038191489361702174,-8.946808510658463e-07,-0.00016170212765958029,0.0022127659574468087,-0.18239361702127665,0.0
1197,1575,21.666666666666668,229769.54166666666,0.5659583333333333,0.666875,4.916666666666667,-6.452208333333334,0.625,0.07860416666666667,0.17864300833333335,0.12188196041666666,0.17478333333333332,0.41630833333333334,120.71916666666668,3.9583333333333335,1.565217391304348,451.04347826086956,-0.0044782608695652084,0.014739130434782595,-0.08695652173913043,-0.012652173913043494,0.043478260869565216,-0.0011130434782608814,-0.02710869565217391,4.39130434782489e-05,0.005517391304347813,0.0028695652173913043,-1.4556956521739128,0.0
1198,1576,52.07692307692308,196819.61538461538,0.7474807692307692,0.5682692307692307,5.519230769230769,-7.4426538461538465,0.5384615384615384,0.19888461538461538,0.19179186538461537,0.0018415396153846156,0.16458653846153848,0.41721346153846156,131.21575,3.980769230769231,-1.6666666666666667,1213.8431372549019,-0.0063921568627451,-0.0017450980392156807,-0.058823529411764705,0.023999999999999966,0.0196078431372549,0.001568627450980398,0.003340392156862738,3.8095888099882826e-18,-0.00015686274509804198,-0.0012941176470588204,0.49235294117647027,-0.0196078431372549
1199,1577,31.638418079096045,220441.9661016949,0.6481807909604519,0.5381231638418079,5.446327683615819,-8.762858757062148,0.655367231638418,0.061234463276836154,0.4141473723163842,0.16283127322033897,0.16823107344632768,0.43387796610169493,114.85042372881357,4.011299435028248,-0.2897727272727273,270.6818181818182,0.00038636363636363765,0.0016022727272727263,-0.05113636363636364,0.007613636363636364,0.005681818181818182,0.0008653409090909117,0.0022556818181818116,0.004718125,-0.00011761363636363338,0.0008295454545454537,0.10828409090909107,0.0
